"ID","questnum","statecode","lgacode","distrcode","facname","address","intname","fistintdat","firststime","firstetime","firstintl","firstincom","secintdate","secstime","secetime","secintl","secincom","reason","supname","surcomdate","surinitial","dataentdat","datainitia","entname","firentdate","firseccomp","secentdate","secseccomp","Notes","head","designat","desigoth","nummedfac","nummeddut","numchofac","numchodut","numnurfsc","numnurdut","nummidfac","nummiddut","numschefac","numschedut","numjchefac","numjchedut","numenvifac","numenvidut","numlabfac","numlabdut","numpharfac","numphardut","nummerefac","nummeredut","numdenfac","numdendut","numothfac","numothdut","numhltfac","numhltdut","numvacfac","numvacdut","staffjoine","staffretir","transferre","dismissed","leave","buildfe","buildst","buildlga","builddo","buildddc","buildvdc","buildoth","budontknow","patientbed","mainsource","sourcetank","electricit","laboratory","transport","telephone","headquart","walkto","referral","longdoes","vehicle","hourswalk","phcclinic","publicsec","smallpriva","privatesec","under5","adultcons","antenatal","postnatal","familyplan","stistdser","dentistry","bcgimmu","measlesimm","servtt","servinpat","servmal","servlabtes","servblotes","charinpat","nainp","charmala","namlt","charlabblo","nalbt","charoutpat","naopm","receipt","facwork","ifnowhy","genfown","genprivown","gengood","genadequat","gaugfown","gaugpriown","gaugood","gaugadeqat","childfown","childpriow","childgood","childadequ","microfown","micropriow","microgood","microadequ","septfown","septpriown","septgood","septadequ","sterifown","steripriow","sterigood","steriadequ","malfown","malpriown","malgood","maladequa","urinfown","urinpriown","uringood","urinadequa","chlofown","chlopriown","chloinadeq","parafown","parapriown","parainadeq","antifown","antipriown","antiinadeq","orsfown","orspriown","orsinadeq","mulfown","mulpriown","mulinadeq","bcgfown","bcgpriown","bcginadeq","meafown","meapriown","meainadeq","condfown","condpriown","condinadeq","nonfeechar","standpri","exemppol","dispay","tuberpay","onchocepay","elderpay","poorpay","importpay","payothersp","regispaid","nareg","treatpaid","natrt","regestimay","treaestmay","namay","regestiapr","treestapr","naaprl","regestimar","treestmar","namarc","registfee","nafees","drugfee","nadrugs","othtrefee","naotrt","supldrugs","suplother","suplequp","suplmaint","suplbuild","suplstaff","devcommitt","workfac","commitnumn","womnumb","commitmeet","headattend","disciplrec","provdrug","fixedprice","fixeduser","reqvaccine","carrrepair","provfuel","repairequp","newinvest","resadmin","resperson","visfactrea","checkreg","checkstock","checkrecei","checkproto","adminisue","staffmeet","checkequip","chotherspe","phcmcvisfa","phcmcregis","phcmccards","phcmcrecei","phcmcmed","phcmcadmin","phcmcmeet","phcmcequip","phcmcother","facopenclo","undertake","acquire","available","medicalsup","charges","chargetrt","consultat","disciplina","transfer","facilitycl","leaking","broken","cracked","patientuse","sterilize","n614other","vaccines","fridge","forregistr","fordrugs","keepmonthl","forwarded","lastmonth","anatalmay","anatalapr","anatalmar","famplmay","famplapr","famplmar","inpatmay","inpatapr","inpatmar","bcgimmmay","bcgimmapr","bcgimmmar","outpatmay","outpatapr","outpatmar","hedumay","heduapr","hedumar","hvismay","hvisapr","hvismar","bothdelive","stillbirth"
2101411,11,2,10,"IDUMAGBO",14,"PRINCESS ST. ONALA","ADEOYE, A.A.",1900-06-24,2.05,2.4,3,1,,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",,"",,"","",,1.79769313486232e+308,,1.79769313486232e+308,"",1,2,"",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,2,2,1,2,2,2,9,9,0,1,"",2,2,1,2,1,0.3,0,0.15,0.5,1,5,1,4,6,1,1,2,2,2,2,2,2,1,1,2,2,2,2,1.79769313486232e+308,99,1.79769313486232e+308,99,1.79769313486232e+308,99,1.79769313486232e+308,99,2,1,"",2,9,2,9,9,1,1,1,2,9,2,9,2,9,2,9,2,9,1.79769313486232e+308,2,2,9,1.79769313486232e+308,2,2,9,1.79769313486232e+308,2,2,9,1.79769313486232e+308,2,2,2,1,2,1,1,2,2,1,1,2,1,2,2,1,2,2,1,1,2,2,2,2,1,1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,3,9,9,9,9,9,2,2,888,88,1,2,7,7,7,7,7,7,7,7,7,7,7,5,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1,1,2,2,1,1,1,2,"9",1,3,3,3,3,3,3,3,3,3,2,1,1,1,1,4,"",3,2,2,2,1,1,1,999,999,999,999,999,999,999,999,999,999,999,999,98,84,72,999,999,999,999,999,999,0,0
2100112,12,2,10,"FAJI 2",1,"MASSY STR.LAGOS ISLAND","MR. ADEOYE A.A.",1900-06-24,12.4,1.25,3,1,,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",,"",,"","",,1.79769313486232e+308,,1.79769313486232e+308,"",1,4,"",0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,2,1,2,2,2,2,9,2,0,1,"",1,2,1,2,1,0.15,0,0,0,1,3,2,2,4,1,2,2,2,2,2,2,1,1,1,2,2,2,2,1.79769313486232e+308,99,1.79769313486232e+308,99,1.79769313486232e+308,99,1.79769313486232e+308,99,2,1,"",2,2,2,2,2,2,2,2,1,9,1,1,2,2,9,2,9,1,1.79769313486232e+308,1,2,9,1.79769313486232e+308,9,2,9,1.79769313486232e+308,9,2,9,1.79769313486232e+308,9,2,9,1,2,9,1,2,9,1,2,9,1,2,9,1,1,9,2,1,9,2,2,9,1,1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,77,4,9,9,9,4,2,1,12,4,5,2,2,2,2,2,2,2,2,2,2,2,2,5,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",2,1,2,2,2,1,1,2,"9",1,2,3,3,3,3,3,3,3,3,3,1,2,2,1,6,"",1,1,2,2,2,1.79769313486232e+308,1.79769313486232e+308,999,999,999,999,999,999,999,999,999,124,154,152,999,999,999,9,12,10,999,999,999,0,0
2100413,13,2,10,"IDUMAGBO DIST.WARDC",4,"OKO AWO","BUSOLA TALABI",1900-06-24,1.35,2.15,1,1,,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",,"",,"","KOLA",,1.79769313486232e+308,,1.79769313486232e+308,"",1,2,"",0,0,1,1,0,0,1,0,0,0,0,0,4,4,0,0,0,0,1,1,0,0,2,2,0,0,0,0,1,0,1,0,0,2,2,1,2,2,2,9,2,0,1,"",1,2,2,2,6,0.45,6,0.45,0.1,1,6,2,7,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1.79769313486232e+308,99,1.79769313486232e+308,99,1.79769313486232e+308,99,0,1.79769313486232e+308,2,1,"",2,9,9,9,1,9,2,2,1,9,1,1,2,9,9,9,2,9,1.79769313486232e+308,9,2,9,1.79769313486232e+308,9,2,9,1.79769313486232e+308,9,2,9,1.79769313486232e+308,9,1,9,2,2,9,1,1,9,2,2,9,1,2,9,1,2,9,2,2,9,2,2,9,1,1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,4,4,4,4,4,4,2,2,7,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,1,"9",2,1,1,2,1,1,2,1,"9",3,3,3,3,3,3,3,7,3,3,3,1,1,1,2,4,"",5,3,2,2,1,1,1,999,999,999,4,5,0,999,999,999,26,17,15,33,9,48,999,999,999,999,999,999,0,0
2101114,14,2,10,"WARD A3",11,"GORODOMU,LAG.","BUSOLA TALABI",1900-06-25,11.15,11.4,3,1,,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",,"",,"","KOLA",,1.79769313486232e+308,,1.79769313486232e+308,"",1,2,"",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,2,2,1,2,2,2,9,2,0,1,"",1,2,2,2,5,1,2,0.15,0.5,1,4,1,3,0,1,1,2,2,2,2,2,2,1,1,2,2,2,2,1.79769313486232e+308,99,1.79769313486232e+308,99,1.79769313486232e+308,99,1.79769313486232e+308,99,2,1,"",2,9,9,9,1,9,1,1,2,9,9,9,2,9,9,9,9,1,1.79769313486232e+308,2,2,9,1.79769313486232e+308,9,2,9,1.79769313486232e+308,9,2,9,1.79769313486232e+308,9,1,9,2,2,9,9,1,9,2,2,9,9,1,9,2,2,9,9,2,9,9,2,9,9,1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,4,4,4,4,4,4,3,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",3,3,3,3,3,3,3,3,3,3,3,1,1,1,2,6,"",5,2,2,2,1,1,1,999,999,999,999,999,999,999,999,999,999,999,999,48,60,138,999,999,999,999,999,999,7777,7777
2090401,1,2,9,"OLORUNDA HD/WARDE4",4,"OLORUNDA PHC,OLORUNDA VIL","OYESIJI",1900-06-18,11.45,12.2,1,1,,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"AJUWON ,A.",1900-06-18,"A.J",,"","KOLA",,1.79769313486232e+308,,1.79769313486232e+308,"",1,4,"",0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,2,2,1,2,2,2,9,2,6,6,"",1,2,2,2,22,24,15,12,0.3,1,1,0,0,0,1,1,1,1,2,2,2,1,1,1,1,2,2,2,360,1.79769313486232e+308,1.79769313486232e+308,99,1.79769313486232e+308,99,1.79769313486232e+308,99,1,1,"",2,2,2,2,1,2,2,2,1,2,1,1,2,2,2,2,2,1,1.79769313486232e+308,2,2,1,1.79769313486232e+308,2,2,2,1.79769313486232e+308,2,2,2,1.79769313486232e+308,2,2,2,1,2,2,1,2,2,1,1,2,2,2,2,1,1,2,2,1,2,2,2,2,1,1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,4,4,9,9,9,9,3,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",5,3,3,3,3,3,3,3,3,3,2,2,1,1,2,4,"",3,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,11,28,42,44,2,2,2,22,20,24,0,0
2090502,2,2,9,"ISIU PHC",5,"ISIU PHC'ISIU TOWN.","ALUKO/OYESIJI",1900-06-18,1.32,2.1,1,1,,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"AJUWON, A.",,"",,"","KOLA",,1.79769313486232e+308,,1.79769313486232e+308,"",1,4,"",0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,1,0,0,2,2,2,2,2,1,9,9,7,2,"",1,2,2,2,35,12,35,12,0.3,1,1,0,1,0,1,1,1,2,1,2,2,1,1,1,2,2,2,2,360,1.79769313486232e+308,1.79769313486232e+308,99,1.79769313486232e+308,99,1.79769313486232e+308,99,1,1,"",2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,1.79769313486232e+308,2,2,2,1.79769313486232e+308,2,2,2,1.79769313486232e+308,2,2,2,1.79769313486232e+308,2,2,2,1,2,2,1,2,2,1,1,2,2,2,2,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,9,0,1.79769313486232e+308,0,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,99,1.79769313486232e+308,1.79769313486232e+308,99,1.79769313486232e+308,1.79769313486232e+308,99,1.79769313486232e+308,99,1.79769313486232e+308,99,1.79769313486232e+308,99,9,4,9,9,9,9,2,1,10,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,"9",5,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",3,3,3,3,3,3,3,3,3,3,3,1,1,1,2,4,"",3,3,2,2,1,1,1,0,0,0,0,0,0,0,0,0,8,19,8,25,53,28,4,4,4,10,10,20,0,0
2090803,3,2,9,"04",8,"6,ADIS-ABABA ST.IKORODU","MRS.O.O.UNUIGBE",1900-06-18,11.2,12,3,1,,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"AJUWON,A .",1900-06-18,"A.J.",,"","KOLA",,1.79769313486232e+308,,1.79769313486232e+308,"",1,4,"",0,0,2,2,0,0,2,0,2,0,0,0,3,1,0,0,1,1,0,0,0,0,6,3,0,0,0,0,12,0,14,0,0,2,2,2,2,2,2,9,2,1,2,"",1,2,1,2,3,0.45,2,0.3,0.1,1,4,1,7,5,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1.79769313486232e+308,99,1.79769313486232e+308,99,1.79769313486232e+308,99,50,1.79769313486232e+308,1,1,"",2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1.79769313486232e+308,2,2,1,1.79769313486232e+308,2,2,2,1.79769313486232e+308,2,2,2,1.79769313486232e+308,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,7,7,7,2,1,1,1.79769313486232e+308,99,1.79769313486232e+308,99,1.79769313486232e+308,1.79769313486232e+308,99,1.79769313486232e+308,1.79769313486232e+308,99,1.79769313486232e+308,1.79769313486232e+308,99,2,1.79769313486232e+308,2,1.79769313486232e+308,2,1.79769313486232e+308,9,9,9,4,9,4,2,2,15,4,5,2,2,2,2,2,2,2,2,2,2,2,2,5,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1,2,2,2,1,1,1,1,"2",3,3,3,3,3,3,3,3,3,3,3,2,2,2,1,4,"",3,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,142,130,57,15,42,18,8,8,8,6,6,6,0,0
2091004,4,2,9,"WARD A",10,"IJEDE","BOSOLA TALABI",1900-06-18,1.45,2.1,3,1,,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"AJUWON,A.",,"",,"","",,1.79769313486232e+308,,1.79769313486232e+308,"",1,2,"",0,0,2,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,3,0,2,0,0,2,2,1,2,2,2,9,2,1,2,"",1,2,2,2,10,0.45,0,0.15,0.3,1,1,1,1,0,1,1,2,2,1,1,2,1,1,1,2,2,2,2,1.79769313486232e+308,99,1.79769313486232e+308,99,1.79769313486232e+308,99,1.79769313486232e+308,99,2,2,"",2,9,9,9,1,9,2,9,1,9,1,1,2,9,9,9,9,1,1.79769313486232e+308,9,2,9,1.79769313486232e+308,9,2,9,1.79769313486232e+308,9,2,9,1.79769313486232e+308,9,2,9,1,2,9,1,2,9,1,1,9,1,1,9,1,1,9,2,1,9,2,2,9,2,1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,4,4,4,4,4,4,3,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",3,3,3,3,3,3,3,3,3,3,3,1,1,1,2,6,"",5,3,2,2,2,1.79769313486232e+308,1.79769313486232e+308,999,999,999,999,999,999,999,999,999,42,17,59,999,999,999,999,999,999,999,999,999,7777,7777
2090205,5,2,9,"C3",2,"IPAKODO PHC OFF APENA ST","MRS H.O.OGUNDIPE",1900-06-18,11.1,12.15,3,1,,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"AJUWON, A.",1900-06-18,"A.J",,"","KOLA",,1.79769313486232e+308,,1.79769313486232e+308,"",1,4,"",0,0,1,1,0,0,5,3,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5,2,0,0,0,0,1,0,1,0,0,2,2,1,1,2,2,9,9,7,2,"",1,2,1,2,1,0.2,1,0.2,0.1,1,0,0,2,0,1,1,1,1,1,2,2,1,1,1,1,2,2,2,365,1.79769313486232e+308,1.79769313486232e+308,99,1.79769313486232e+308,99,0,1.79769313486232e+308,1,1,"",2,9,9,9,1,9,1,2,1,9,1,1,2,9,1,1,2,9,1.79769313486232e+308,9,2,9,1.79769313486232e+308,9,2,9,1.79769313486232e+308,9,2,9,1.79769313486232e+308,9,2,9,1,2,9,1,2,9,1,2,9,1,2,9,1,1,9,2,1,9,2,1,9,2,2,2,2,1,1,1,1,1,1,9,0,1.79769313486232e+308,0,1.79769313486232e+308,605,0,1.79769313486232e+308,2510,0,1.79769313486232e+308,1620,0,1.79769313486232e+308,2,1.79769313486232e+308,2,1.79769313486232e+308,2,1.79769313486232e+308,4,4,4,4,4,4,3,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",3,3,3,3,3,3,3,3,3,3,4,1,1,2,2,4,"",5,2,2,2,1,1,1,8,19,19,0,0,2,3,5,2,40,69,23,11,15,19,5,3,3,999,999,999,10,0
2090306,6,2,9,"WARD D",3,"AGBELE RD IGBOGBO","OTUSANYA,S.A.",1900-06-18,11.13,12.13,2,1,,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"AJUWON, A.",1900-06-18,"A.J",,"","KOLA",,1.79769313486232e+308,,1.79769313486232e+308,"",1,3,"",0,0,0,0,7,3,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,7,3,3,1,0,0,0,0,0,0,0,2,2,1,2,2,2,9,9,5,2,"",1,2,1,2,4,2,4,2,0.25,1,0,0,2,3,1,1,1,2,1,1,2,1,1,1,1,1,2,2,365,1.79769313486232e+308,1.79769313486232e+308,99,1.79769313486232e+308,99,100,1.79769313486232e+308,2,1,"",2,9,9,9,1,9,1,1,1,9,1,1,2,9,9,9,2,9,1.79769313486232e+308,9,2,9,1.79769313486232e+308,9,2,9,1.79769313486232e+308,9,2,9,1.79769313486232e+308,9,2,9,9,2,9,9,2,9,9,2,9,9,1,9,2,1,9,2,1,9,2,1,9,2,2,2,2,2,9,9,1,1,1,9,0,1.79769313486232e+308,0,1.79769313486232e+308,57,175,1.79769313486232e+308,65,101,1.79769313486232e+308,64,190,1.79769313486232e+308,2,1.79769313486232e+308,2,1.79769313486232e+308,2,1.79769313486232e+308,4,7,4,4,4,4,2,1,6,1,2,2,2,2,2,2,2,2,2,2,2,2,2,5,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",2,1,1,1,1,1,1,1,"9",3,3,3,3,3,3,3,3,3,5,2,1,2,2,1,5,"",3,1,2,2,1,1,1,20,5,16,0,0,0,5,3,2,54,70,52,33,26,24,9,9,8,6,7,16,0,0
2090607,7,2,9,"DISTRICT7",6,"ODONLA VILLAGE","F. THOMPSON",1900-06-18,1.08,1.3,2,1,,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"AJUWON, A",1900-06-18,"A.J",,"","TAIWO",,1.79769313486232e+308,,1.79769313486232e+308,"",1,5,"",0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,1,9,9,9,9,9,999,3,"",1,2,2,2,7,1,7,2,0.3,2,0,0,0,0,1,1,2,2,2,2,2,1,1,1,2,1,2,2,1.79769313486232e+308,99,1.79769313486232e+308,99,1.79769313486232e+308,99,0,1.79769313486232e+308,2,1,"",2,2,9,9,2,1,1,9,2,2,9,9,2,2,9,9,2,2,1.79769313486232e+308,9,2,1,1.79769313486232e+308,9,2,2,1.79769313486232e+308,9,2,2,1.79769313486232e+308,9,2,2,1,2,2,1,2,2,1,2,2,1,2,2,1,2,2,1,1,2,2,2,2,1,1,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,4,4,4,4,4,4,2,2,20,14,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,"2",4,1,2,2,1,1,2,1,"2",3,3,3,3,3,3,3,3,3,3,2,1,1,2,2,4,"",3,3,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,22,17,14,9999,9999,9999,9999,9999,9999,0,0
